No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
Loading Initial saved model
Model loaded
Starting evaluation
5000
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
avg return on 5 trajectories of agent128: 1165.1847623999997
avg return on 5 trajectories of agent129: 1354.5560334
avg return on 5 trajectories of agent130: 1316.3360342
avg return on 5 trajectories of agent131: 1276.5268326
avg return on 5 trajectories of agent132: 1122.1840766
avg return on 5 trajectories of agent133: 1328.8407394
avg return on 5 trajectories of agent134: 1089.872668
avg return on 5 trajectories of agent135: 1109.9826792
avg return on 5 trajectories of agent136: 1221.5245576000002
avg return on 5 trajectories of agent137: 962.5791384
avg return on 5 trajectories of agent138: 1101.813289
avg return on 5 trajectories of agent139: 924.4960268000001
avg return on 5 trajectories of agent140: 1065.9427864000002
avg return on 5 trajectories of agent141: 937.5100272
avg return on 5 trajectories of agent142: 1008.3106732
avg return on 5 trajectories of agent143: 992.1668106000001
avg return on 5 trajectories of agent144: 889.899236
avg return on 5 trajectories of agent145: 889.4255852
avg return on 5 trajectories of agent146: 862.8492832
avg return on 5 trajectories of agent147: 1128.1465002
avg return on 5 trajectories of agent148: 1275.8976552
avg return on 5 trajectories of agent149: 1347.8586316
avg return on 5 trajectories of agent150: 1308.3821560000001
avg return on 5 trajectories of agent151: 1345.1056197999999
avg return on 5 trajectories of agent152: 1262.0085608
avg return on 5 trajectories of agent153: 1310.8420386000003
avg return on 5 trajectories of agent154: 1344.3726219999999
avg return on 5 trajectories of agent155: 1240.230196
avg return on 5 trajectories of agent156: 1205.9930868000001
avg return on 5 trajectories of agent157: 1253.6884088
avg return on 5 trajectories of agent158: 1119.826395
avg return on 5 trajectories of agent159: 1106.7799756
avg return on 5 trajectories of agent160: 1196.0008886
avg return on 5 trajectories of agent161: 1018.2953342000001
avg return on 5 trajectories of agent162: 1001.3482806
avg return on 5 trajectories of agent163: 892.3173568
avg return on 5 trajectories of agent164: 973.8530598000001
avg return on 5 trajectories of agent165: 929.0137682000001
avg return on 5 trajectories of agent166: 911.6653726000001
avg return on 5 trajectories of agent167: 852.7743626000001
avg return on 5 trajectories of agent168: 1375.9669376
avg return on 5 trajectories of agent169: 1352.728954
avg return on 5 trajectories of agent170: 1386.3183669999999
avg return on 5 trajectories of agent171: 1389.6837298
avg return on 5 trajectories of agent172: 1309.0188456
avg return on 5 trajectories of agent173: 1389.7143306
avg return on 5 trajectories of agent174: 1190.7157293999999
avg return on 5 trajectories of agent175: 1257.3051526
avg return on 5 trajectories of agent176: 1290.5248196
avg return on 5 trajectories of agent177: 1219.0074366000001
avg return on 5 trajectories of agent178: 1025.684849
avg return on 5 trajectories of agent179: 1070.596481
avg return on 5 trajectories of agent180: 1188.1459989999998
avg return on 5 trajectories of agent181: 1034.5320062
avg return on 5 trajectories of agent182: 1125.677475
avg return on 5 trajectories of agent183: 945.4456549999999
avg return on 5 trajectories of agent184: 1073.3815598
avg return on 5 trajectories of agent185: 951.3932452000001
avg return on 5 trajectories of agent186: 984.5669154000001
avg return on 5 trajectories of agent187: 950.2485616
avg return on 5 trajectories of agent188: 974.3406036
avg return on 5 trajectories of agent189: 1376.4874133999997
avg return on 5 trajectories of agent190: 1332.9982678000001
avg return on 5 trajectories of agent191: 1379.0156718000003
avg return on 5 trajectories of agent192: 1317.7451724
avg return on 5 trajectories of agent193: 1220.4668462
avg return on 5 trajectories of agent194: 1315.6303672
avg return on 5 trajectories of agent195: 1192.8456286
avg return on 5 trajectories of agent196: 1277.718182
avg return on 5 trajectories of agent197: 1122.7267008
avg return on 5 trajectories of agent198: 1115.1381684
avg return on 5 trajectories of agent199: 1103.1912476
avg return on 5 trajectories of agent200: 1068.7584724
avg return on 5 trajectories of agent201: 967.162763
avg return on 5 trajectories of agent202: 889.664623
avg return on 5 trajectories of agent203: 870.0879798
avg return on 5 trajectories of agent204: 843.23498
avg return on 5 trajectories of agent205: 844.7159217999999
avg return on 5 trajectories of agent206: 833.4926997999999
avg return on 5 trajectories of agent207: 832.0840128
avg return on 5 trajectories of agent208: 847.135406
avg return on 5 trajectories of agent209: 803.78214
Pearson correlation coefficient: -0.8345268018773669
Spearman correlation coefficient: -0.845761322738125
the best agent: 21, avg policy: 1407.3451322
5003
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014930448984496077
avg return on 5 trajectories of agent0: 1191.4510011999998
avg return on 5 trajectories of agent1: 1299.53999
avg return on 5 trajectories of agent2: 1386.811124
avg return on 5 trajectories of agent3: 1241.4255170000001
avg return on 5 trajectories of agent4: 1324.499413
avg return on 5 trajectories of agent5: 1233.4885854
avg return on 5 trajectories of agent6: 1164.5103224
avg return on 5 trajectories of agent7: 1216.0183244
avg return on 5 trajectories of agent8: 1173.1940504
avg return on 5 trajectories of agent9: 1193.5349792000002
avg return on 5 trajectories of agent10: 1298.7393968000001
avg return on 5 trajectories of agent11: 1200.3897717999998
avg return on 5 trajectories of agent12: 1187.6492872
avg return on 5 trajectories of agent13: 1132.6528326
avg return on 5 trajectories of agent14: 1121.7789212
avg return on 5 trajectories of agent15: 1021.9017327999998
avg return on 5 trajectories of agent16: 1154.81057
avg return on 5 trajectories of agent17: 1031.727108
avg return on 5 trajectories of agent18: 1042.2902608
avg return on 5 trajectories of agent19: 1075.0101128
avg return on 5 trajectories of agent20: 1047.8712532000002
avg return on 5 trajectories of agent21: 1171.1102784
avg return on 5 trajectories of agent22: 1370.9470539999998
avg return on 5 trajectories of agent23: 1263.3869816000001
avg return on 5 trajectories of agent24: 1349.4584874
avg return on 5 trajectories of agent25: 1238.1494
avg return on 5 trajectories of agent26: 1358.3771804
avg return on 5 trajectories of agent27: 1363.5581412000001
avg return on 5 trajectories of agent28: 1343.8930672
avg return on 5 trajectories of agent29: 1304.0158806
avg return on 5 trajectories of agent30: 1287.4215804
avg return on 5 trajectories of agent31: 1340.225412
avg return on 5 trajectories of agent32: 1238.6265834
avg return on 5 trajectories of agent33: 1263.9944034
avg return on 5 trajectories of agent34: 1268.9659494
avg return on 5 trajectories of agent35: 1265.4511526
avg return on 5 trajectories of agent36: 1086.3095054
avg return on 5 trajectories of agent37: 1118.2675004
avg return on 5 trajectories of agent38: 1130.5236499999999
avg return on 5 trajectories of agent39: 1097.4286224000002
avg return on 5 trajectories of agent40: 1021.6187774000002
avg return on 5 trajectories of agent41: 1114.7651537999998
avg return on 5 trajectories of agent42: 1079.1471276
avg return on 5 trajectories of agent43: 1227.6515432
avg return on 5 trajectories of agent44: 1349.3038291999999
avg return on 5 trajectories of agent45: 1333.2479998
avg return on 5 trajectories of agent46: 984.1694259999998
avg return on 5 trajectories of agent47: 1272.1874148000002
avg return on 5 trajectories of agent48: 1251.9232506
avg return on 5 trajectories of agent49: 1294.2897271999998
avg return on 5 trajectories of agent50: 1022.7710854
avg return on 5 trajectories of agent51: 982.4546364
avg return on 5 trajectories of agent52: 1196.5786866
avg return on 5 trajectories of agent53: 518.4356248000001
avg return on 5 trajectories of agent54: 507.2444972
avg return on 5 trajectories of agent55: 961.2454598
avg return on 5 trajectories of agent56: 674.4740058
avg return on 5 trajectories of agent57: 870.9554574
avg return on 5 trajectories of agent58: 504.5771446
avg return on 5 trajectories of agent59: 489.63413060000005
avg return on 5 trajectories of agent60: 869.8977086000001
avg return on 5 trajectories of agent61: 373.117711
avg return on 5 trajectories of agent62: 313.8476662
avg return on 5 trajectories of agent63: 1328.6785214
avg return on 5 trajectories of agent64: 1234.1318532
avg return on 5 trajectories of agent65: 1219.112527
avg return on 5 trajectories of agent66: 1335.7505033999998
avg return on 5 trajectories of agent67: 1287.0554514
avg return on 5 trajectories of agent68: 1224.2621598
avg return on 5 trajectories of agent69: 1283.2508628
avg return on 5 trajectories of agent70: 1307.903062
avg return on 5 trajectories of agent71: 1220.561221
avg return on 5 trajectories of agent72: 1191.726185
avg return on 5 trajectories of agent73: 1138.0296918000001
avg return on 5 trajectories of agent74: 1271.3438456
avg return on 5 trajectories of agent75: 1199.6366392
avg return on 5 trajectories of agent76: 1017.7425639999999
avg return on 5 trajectories of agent77: 1149.2674694
avg return on 5 trajectories of agent78: 1122.9935196
avg return on 5 trajectories of agent79: 1139.3552446
avg return on 5 trajectories of agent80: 1173.4707326
avg return on 5 trajectories of agent81: 943.3426166000002
avg return on 5 trajectories of agent82: 914.0393692
avg return on 5 trajectories of agent83: 1150.9548373999999
avg return on 5 trajectories of agent84: 1371.9021422
avg return on 5 trajectories of agent85: 1190.3045862000001
avg return on 5 trajectories of agent86: 1182.7093066
avg return on 5 trajectories of agent87: 1150.9980191999998
avg return on 5 trajectories of agent88: 1161.2872346
avg return on 5 trajectories of agent89: 1322.1766798
avg return on 5 trajectories of agent90: 1054.6072259999999
avg return on 5 trajectories of agent91: 1289.4393902
avg return on 5 trajectories of agent92: 1154.8372856
avg return on 5 trajectories of agent93: 1145.3948596
avg return on 5 trajectories of agent94: 1256.7969865999999
avg return on 5 trajectories of agent95: 1334.8721467999999
avg return on 5 trajectories of agent96: 1153.0300618
avg return on 5 trajectories of agent97: 1252.5797698000001
avg return on 5 trajectories of agent98: 1001.3145486
avg return on 5 trajectories of agent99: 1075.4653318
avg return on 5 trajectories of agent100: 1093.746106
avg return on 5 trajectories of agent101: 1010.4546125999999
avg return on 5 trajectories of agent102: 865.0060392000001
avg return on 5 trajectories of agent103: 899.5957388
avg return on 5 trajectories of agent104: 975.4795485999999
avg return on 5 trajectories of agent105: 1355.8483144
avg return on 5 trajectories of agent106: 1200.5348366
avg return on 5 trajectories of agent107: 1365.561273
avg return on 5 trajectories of agent108: 1247.3185332
avg return on 5 trajectories of agent109: 1344.6695869999999
avg return on 5 trajectories of agent110: 1340.5891556000001
avg return on 5 trajectories of agent111: 1397.6115791999998
avg return on 5 trajectories of agent112: 1202.0700154
avg return on 5 trajectories of agent113: 1334.7053008
avg return on 5 trajectories of agent114: 1361.4772811999999
avg return on 5 trajectories of agent115: 1239.5392524
avg return on 5 trajectories of agent116: 1376.6162490000002
avg return on 5 trajectories of agent117: 1296.0488163999999
avg return on 5 trajectories of agent118: 1304.9049832
avg return on 5 trajectories of agent119: 1244.8328858
avg return on 5 trajectories of agent120: 1141.4508021999998
avg return on 5 trajectories of agent121: 1365.1646434
avg return on 5 trajectories of agent122: 1223.7120192
avg return on 5 trajectories of agent123: 1341.4082643999998
avg return on 5 trajectories of agent124: 1139.1280644
avg return on 5 trajectories of agent125: 1377.367832
avg return on 5 trajectories of agent126: 1318.7242419999998
avg return on 5 trajectories of agent127: 1197.0079062
avg return on 5 trajectories of agent128: 1093.8729226
avg return on 5 trajectories of agent129: 1401.4063906
avg return on 5 trajectories of agent130: 1204.3254618
avg return on 5 trajectories of agent131: 1240.9761972000001
avg return on 5 trajectories of agent132: 1382.8162422
avg return on 5 trajectories of agent133: 1384.9163807999998
avg return on 5 trajectories of agent134: 1391.7403968
avg return on 5 trajectories of agent135: 1374.7565694
avg return on 5 trajectories of agent136: 1408.70914
avg return on 5 trajectories of agent137: 1394.3490040000001
avg return on 5 trajectories of agent138: 1385.7881783999999
avg return on 5 trajectories of agent139: 1315.9361964
avg return on 5 trajectories of agent140: 1377.7140684
avg return on 5 trajectories of agent141: 1365.8324176
avg return on 5 trajectories of agent142: 1217.8574078
avg return on 5 trajectories of agent143: 1382.1473392
avg return on 5 trajectories of agent144: 1367.758243
avg return on 5 trajectories of agent145: 1358.6721168
avg return on 5 trajectories of agent146: 1394.0039163999998
avg return on 5 trajectories of agent147: 1278.2998746
avg return on 5 trajectories of agent148: 1303.2727135999999
avg return on 5 trajectories of agent149: 1153.0625982
avg return on 5 trajectories of agent150: 1369.8043184
