No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent22: 1921.3992616000003
avg return on 5 trajectories of agent23: 2141.5126106
avg return on 5 trajectories of agent24: 2108.0186618
avg return on 5 trajectories of agent25: 1975.4628772
avg return on 5 trajectories of agent26: 1885.8089242
avg return on 5 trajectories of agent27: 1667.0231290000004
avg return on 5 trajectories of agent28: 1774.8505878
avg return on 5 trajectories of agent29: 1632.2670724
avg return on 5 trajectories of agent30: 1349.906866
avg return on 5 trajectories of agent31: 1303.79919
avg return on 5 trajectories of agent32: 1074.1092652
avg return on 5 trajectories of agent33: 966.4757384000001
avg return on 5 trajectories of agent34: 1265.4899536
avg return on 5 trajectories of agent35: 1168.5766853999999
avg return on 5 trajectories of agent36: 1126.840311
avg return on 5 trajectories of agent37: 979.0164843999999
avg return on 5 trajectories of agent38: 1100.6859852000002
avg return on 5 trajectories of agent39: 1054.0511724
avg return on 5 trajectories of agent40: 1156.3507187999999
avg return on 5 trajectories of agent41: 1060.186433
avg return on 5 trajectories of agent42: 1842.3653292
avg return on 5 trajectories of agent43: 2057.1672126000003
avg return on 5 trajectories of agent44: 2208.5924034
avg return on 5 trajectories of agent45: 2202.8555288
avg return on 5 trajectories of agent46: 1617.0693376
avg return on 5 trajectories of agent47: 1958.0885280000002
avg return on 5 trajectories of agent48: 2039.9421192000002
avg return on 5 trajectories of agent49: 1720.5841701999998
avg return on 5 trajectories of agent50: 1605.6075686
avg return on 5 trajectories of agent51: 1495.4686112
avg return on 5 trajectories of agent52: 1631.2341697999998
avg return on 5 trajectories of agent53: 1501.8817332
avg return on 5 trajectories of agent54: 1221.789644
avg return on 5 trajectories of agent55: 1200.9181264000001
avg return on 5 trajectories of agent56: 1278.9386162
avg return on 5 trajectories of agent57: 1108.3629422000001
avg return on 5 trajectories of agent58: 983.4055228
avg return on 5 trajectories of agent59: 1197.7185922
avg return on 5 trajectories of agent60: 1161.6121898
avg return on 5 trajectories of agent61: 1033.9847792
avg return on 5 trajectories of agent62: 1083.9997257999999
avg return on 5 trajectories of agent63: 2229.433752
avg return on 5 trajectories of agent64: 2064.858553
avg return on 5 trajectories of agent65: 2079.2636943999996
avg return on 5 trajectories of agent66: 2137.8469735999997
avg return on 5 trajectories of agent67: 2118.0862146
avg return on 5 trajectories of agent68: 2082.0928326
avg return on 5 trajectories of agent69: 2006.2710061999999
avg return on 5 trajectories of agent70: 1584.6586198
avg return on 5 trajectories of agent71: 1379.8665518
avg return on 5 trajectories of agent72: 1669.5056104
avg return on 5 trajectories of agent73: 1264.3689424
avg return on 5 trajectories of agent74: 1316.5203256
avg return on 5 trajectories of agent75: 1584.1448927999998
avg return on 5 trajectories of agent76: 1392.5423960000003
avg return on 5 trajectories of agent77: 1221.2903746
avg return on 5 trajectories of agent78: 1080.625466
avg return on 5 trajectories of agent79: 1328.9235978000002
avg return on 5 trajectories of agent80: 1133.9966743999998
avg return on 5 trajectories of agent81: 1084.137042
avg return on 5 trajectories of agent82: 967.4999734
avg return on 5 trajectories of agent83: 1158.3934884
avg return on 5 trajectories of agent84: 2241.0004108
avg return on 5 trajectories of agent85: 2115.8666597999995
avg return on 5 trajectories of agent86: 2130.5375106
avg return on 5 trajectories of agent87: 2037.2721382
avg return on 5 trajectories of agent88: 1744.954838
avg return on 5 trajectories of agent89: 1904.2632842000003
avg return on 5 trajectories of agent90: 2098.8623978
avg return on 5 trajectories of agent91: 1883.6696865999997
avg return on 5 trajectories of agent92: 2016.2501346000001
avg return on 5 trajectories of agent93: 1937.5441929999997
avg return on 5 trajectories of agent94: 1849.8893264000003
avg return on 5 trajectories of agent95: 1902.74575
avg return on 5 trajectories of agent96: 1733.2293916000003
avg return on 5 trajectories of agent97: 1907.3040018
avg return on 5 trajectories of agent98: 1649.3312078
avg return on 5 trajectories of agent99: 1704.9840616000001
avg return on 5 trajectories of agent100: 1784.0124801999998
avg return on 5 trajectories of agent101: 1768.46289
avg return on 5 trajectories of agent102: 1334.8412814
avg return on 5 trajectories of agent103: 1594.745969
avg return on 5 trajectories of agent104: 1473.236545
avg return on 5 trajectories of agent105: 2130.5752346
avg return on 5 trajectories of agent106: 2180.5088183999997
avg return on 5 trajectories of agent107: 1871.7543799999999
avg return on 5 trajectories of agent108: 2134.4841664
avg return on 5 trajectories of agent109: 2116.4667274
avg return on 5 trajectories of agent110: 2072.4881634000003
avg return on 5 trajectories of agent111: 2112.0494722
avg return on 5 trajectories of agent112: 2025.1035274
avg return on 5 trajectories of agent113: 1999.7441803999998
avg return on 5 trajectories of agent114: 1967.3447828
avg return on 5 trajectories of agent115: 1947.5422497999996
avg return on 5 trajectories of agent116: 1914.1031918
avg return on 5 trajectories of agent117: 1899.802622
avg return on 5 trajectories of agent118: 1841.8813688000002
avg return on 5 trajectories of agent119: 1826.4105424000002
avg return on 5 trajectories of agent120: 1815.9946960000002
avg return on 5 trajectories of agent121: 1807.245351
avg return on 5 trajectories of agent122: 1823.8567137999999
avg return on 5 trajectories of agent123: 1763.0199742
avg return on 5 trajectories of agent124: 1741.7305173999998
avg return on 5 trajectories of agent125: 1738.9777684
avg return on 5 trajectories of agent126: 2142.1106606000003
avg return on 5 trajectories of agent127: 2150.1948774
avg return on 5 trajectories of agent128: 2133.4479936
avg return on 5 trajectories of agent129: 2156.302154
avg return on 5 trajectories of agent130: 1841.344871
avg return on 5 trajectories of agent131: 2111.089844
avg return on 5 trajectories of agent132: 2138.6935086000003
avg return on 5 trajectories of agent133: 1958.8930842000002
avg return on 5 trajectories of agent134: 2059.9279294
avg return on 5 trajectories of agent135: 1923.8319459999998
avg return on 5 trajectories of agent136: 1956.9060723999999
avg return on 5 trajectories of agent137: 1706.5341592
avg return on 5 trajectories of agent138: 1925.946444
avg return on 5 trajectories of agent139: 1619.4527138
avg return on 5 trajectories of agent140: 1848.9998207999997
avg return on 5 trajectories of agent141: 1696.2977894
avg return on 5 trajectories of agent142: 1729.1501641999998
avg return on 5 trajectories of agent143: 1751.1156030000002
avg return on 5 trajectories of agent144: 1720.4668546
avg return on 5 trajectories of agent145: 1686.2397826000001
avg return on 5 trajectories of agent146: 1551.315497
avg return on 5 trajectories of agent147: 2219.6052965999997
avg return on 5 trajectories of agent148: 2239.8953296000004
avg return on 5 trajectories of agent149: 2197.007879
avg return on 5 trajectories of agent150: 2069.690222
avg return on 5 trajectories of agent151: 2051.8232835999997
avg return on 5 trajectories of agent152: 2099.6280164
avg return on 5 trajectories of agent153: 1955.2072655999996
avg return on 5 trajectories of agent154: 1955.0994628
avg return on 5 trajectories of agent155: 1934.7509587999998
avg return on 5 trajectories of agent156: 1901.2334786
avg return on 5 trajectories of agent157: 1807.1055989999998
avg return on 5 trajectories of agent158: 1743.9124832000002
avg return on 5 trajectories of agent159: 1458.7546123999998
avg return on 5 trajectories of agent160: 1624.4491076000002
avg return on 5 trajectories of agent161: 1313.353922
avg return on 5 trajectories of agent162: 1318.2494828000001
avg return on 5 trajectories of agent163: 1190.0051084000002
avg return on 5 trajectories of agent164: 1379.5723308
avg return on 5 trajectories of agent165: 1083.3256270000002
avg return on 5 trajectories of agent166: 962.442619
avg return on 5 trajectories of agent167: 1041.6260293999999
avg return on 5 trajectories of agent168: 2245.5869304
avg return on 5 trajectories of agent169: 2219.4957626000005
avg return on 5 trajectories of agent170: 2234.6895286
avg return on 5 trajectories of agent171: 1992.7127738000004
avg return on 5 trajectories of agent172: 1994.7471159999998
avg return on 5 trajectories of agent173: 2097.5957292
avg return on 5 trajectories of agent174: 1869.1209964000002
avg return on 5 trajectories of agent175: 1882.6448282000001
avg return on 5 trajectories of agent176: 1851.8231022
avg return on 5 trajectories of agent177: 1884.9628074
avg return on 5 trajectories of agent178: 1499.4749956
avg return on 5 trajectories of agent179: 1394.6328258
avg return on 5 trajectories of agent180: 1630.3387564
avg return on 5 trajectories of agent181: 1273.3699524
avg return on 5 trajectories of agent182: 1352.6330156
avg return on 5 trajectories of agent183: 1415.9156326
avg return on 5 trajectories of agent184: 1015.8625298
avg return on 5 trajectories of agent185: 1050.1389597999998
avg return on 5 trajectories of agent186: 1111.8405154
avg return on 5 trajectories of agent187: 932.9644163999999
avg return on 5 trajectories of agent188: 940.7327288
avg return on 5 trajectories of agent189: 1935.3807590000001
avg return on 5 trajectories of agent190: 2195.7932472
avg return on 5 trajectories of agent191: 2211.2518671999997
avg return on 5 trajectories of agent192: 1902.111562
avg return on 5 trajectories of agent193: 1706.5117011999998
avg return on 5 trajectories of agent194: 1933.0136902
avg return on 5 trajectories of agent195: 2130.2130516
avg return on 5 trajectories of agent196: 1779.3307999999997
avg return on 5 trajectories of agent197: 1814.3250646000001
avg return on 5 trajectories of agent198: 1603.6736564
avg return on 5 trajectories of agent199: 1487.4057008
avg return on 5 trajectories of agent200: 1297.5662884
avg return on 5 trajectories of agent201: 1290.3099602000002
avg return on 5 trajectories of agent202: 1086.7567554
avg return on 5 trajectories of agent203: 997.2235134
avg return on 5 trajectories of agent204: 1023.0980454
avg return on 5 trajectories of agent205: 940.5321455999999
avg return on 5 trajectories of agent206: 971.3786990000001
avg return on 5 trajectories of agent207: 937.2256019999999
avg return on 5 trajectories of agent208: 898.2984848
avg return on 5 trajectories of agent209: 859.9028986000001
Pearson correlation coefficient: -0.05684023949232931
Spearman correlation coefficient: 0.008950640280148886
the best agent: 168, avg policy: 2245.5869304
5033
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014928353418776593
avg return on 5 trajectories of agent0: 2039.8694982000002
avg return on 5 trajectories of agent1: 2053.4278866
avg return on 5 trajectories of agent2: 1984.0729052
avg return on 5 trajectories of agent3: 2038.5635965999998
avg return on 5 trajectories of agent4: 2235.2463244
avg return on 5 trajectories of agent5: 1535.6875698
avg return on 5 trajectories of agent6: 1759.2064407999999
avg return on 5 trajectories of agent7: 1628.3440328000002
avg return on 5 trajectories of agent8: 955.2055206000001
avg return on 5 trajectories of agent9: 1535.6449595999998
avg return on 5 trajectories of agent10: 1384.595774
avg return on 5 trajectories of agent11: 973.8538636
avg return on 5 trajectories of agent12: 1069.9990794
avg return on 5 trajectories of agent13: 995.9427022
avg return on 5 trajectories of agent14: 766.8242944
avg return on 5 trajectories of agent15: 765.6518018
avg return on 5 trajectories of agent16: 942.0924718
avg return on 5 trajectories of agent17: 596.4711024000001
avg return on 5 trajectories of agent18: 978.9909684
avg return on 5 trajectories of agent19: 815.6020262000001
avg return on 5 trajectories of agent20: 462.30328640000005
avg return on 5 trajectories of agent21: 2183.3824934
avg return on 5 trajectories of agent22: 2016.4672244
avg return on 5 trajectories of agent23: 2095.8128912
avg return on 5 trajectories of agent24: 2026.072591
avg return on 5 trajectories of agent25: 1575.2809564000004
avg return on 5 trajectories of agent26: 1839.8145384000004
avg return on 5 trajectories of agent27: 1875.3084305999996
avg return on 5 trajectories of agent28: 1648.5548792000002
avg return on 5 trajectories of agent29: 1345.622912
avg return on 5 trajectories of agent30: 971.2390312
